decs	56821	Funcionários de Gobierno
decs	56821	Personas empleadas por el GOBIERNO
decs	56822	Anestesistas
decs	56822	Asistentes Anestesistas
decs	56822	asistentes de anestesia
decs	56822	auxiliares de anestesia
decs	56822	ayudantes de anestesia
decs	56822	Personas capacitadas y certificadas para adminstrar ANESTÉSICOS
decs	56823	anestesiólogos
decs	56823	Médicos Anestesiólogos
decs	56823	médicos anestesistas
decs	56823	Médicos especializados en ANESTESIOLOGÍA
decs	56824	audiólogo
decs	56824	Audiólogos
decs	56824	Profesionales expertos en pruebas de diagnóstico de audición , DEFICIENCIA AUDITIVA y CORRECCIÓN DE DEFICIENCIA AUDITIVA por medios no médicos o no quirúrgicos
decs	56825	Dentistas especializados en el tratamiento de lesiones y enfermedades de la PULPA DENTAL
decs	56825	endodoncista
decs	56825	endodoncistas
decs	56826	Despachador de Emergencia Policial
decs	56826	Despachador de Emergencias Médicas
decs	56826	Despachador de la Policía de Emergencia
decs	56826	Operador 9-1-1
decs	56826	Operador 911
decs	56826	operador de emergencia policial
decs	56826	operador de emergencias 112
decs	56826	operador de emergencias médicas
decs	56826	operador de emergencias policiales
decs	56826	Operadores 9-1-1
decs	56826	Operadores 911
decs	56826	operadores de emergencias 112
decs	56826	Profesionales responsables de retransmitir llamadas para el despliegue de SERVICIOS MÉDICOS DE URGENCIA
decs	56827	epidemiólogos
decs	56827	Profesionales médicos calificados que estudian las causas, la incidencia y el comportamiento carácterístico de brotes de enfermedades u otras condiciones relacionadas con la salud y determinan las interrelaciones de los hospedadores, agentes y medio ambiente relacionados con la distribución y control de enfermedades
decs	56828	enfermeras especialistas
decs	56828	enfermeros especialistas
decs	56828	Especialistas en Enfermería
decs	56828	personal de enfermería especialista
decs	56828	Profesionales de enfermería cuya práctica se limita a un área particular o disciplina de la medicina
decs	56829	enfermeras de pediatría
decs	56829	enfermeras pediátricas
decs	56829	enfermeros de pediatría
decs	56829	enfermeros pediátricos
decs	56829	personal de enfermería pediátrica
decs	56829	personal de enfermería puericultor
decs	56829	Profesionales de enfermería calificados especializados en el cuidado de los niños desde el nacimiento hasta a la adolescencia
decs	5682	personal profesional extranjero
decs	5682	Personas que han adquirido especialización o entrenamiento académico en otros países y no del país en el cual practican
decs	56830	enfermeras neonatales
decs	56830	enfermeros neonatales
decs	56830	personal de enfermería neonatal
decs	56830	Profesionales de enfermería calificados especializados en el cuidado de recién nacidos
decs	56831	Profesionales capacitados para ayudar a las personas a desarrollar o recuperar las habilidades necesarias para lograr la independencia en sus vidas
decs	56831	terapeutas ocupacionales
decs	56832	optómetras
decs	56832	optometristas
decs	56832	Profesionales calificados y capacitados en atención primaria de los ojos y la visión , incluyendo la medición de habilidades visuales, el diagnóstico de trastornos del sistema visual y la prestación de tratamientos, tales como recetas para la corrección de defectos visuales con lentes o gafas y terapia visual
decs	56833	alergólogos
decs	56833	Médicos especializados en el tratamiento de personas con hipersensibilidad a los ALÉRGENOS
decs	56834	cardiólogos
decs	56834	Profesionales médicos calificados que se especializan en la prevención y tratamiento de trastornos del corazón y SISTEMA CARDIOVASCULAR
decs	56835	dermatólogos
decs	56835	Médicos que se especializan en el tratamiento de trastornos de la píel
decs	56836	endocrinólogos
