50017003	C0335532	fundidor de alto horno (fundidor de mineral metalífero)
5824004	C0335533	fundidor de hogar abierto (acero)
5824004	C0335533	fundidor de horno a corazón abierto
74182006	C0335534	fundidor de horno con precalentador de oxígeno (convertidor de acero)
87867002	C0335535	fundidor de horno de conversión (convertidor de acero)
66035003	C0335536	fundidor de horno eléctrico por arco voltaico (convertidor de acero)
16595006	C0335537	fundidores (convertidores y refinadores de metales no ferrosos)
27233008	C0335538	otros fundidores, convertidores y refinadores de metal
106409002	C0335539	operador de laminador de metales
32773003	C0335540	laminador en caliente (acero)
90634000	C0335541	laminador continuo (acero)
44693003	C0335542	laminador en frío (acero)
68387004	C0335543	laminador (metales no ferrosos)
35393000	C0335544	laminador de caños y tubos sin costura
35393000	C0335544	laminador de caños y tubos inconsutiles
63237006	C0335545	manipulador (laminador)
60269003	C0335546	otros operadores de laminadoras de metal
106410007	C0335547	fundidor Y/O recalentador de metales
42186002	C0335548	fundidor (fundición de metales, excepto cubilote)
24175005	C0335549	fundidor de cubilote
29261006	C0335550	fundidor (recalentador de metales)
57816009	C0335551	otro fundidor y recalentador de metales
57816009	C0335551	otros fundidores y recalentadores de metales
106411006	C0335552	fundidor de metales
74592009	C0335553	vaciador de metales
24931005	C0335554	operador de máquina de fundición centrífuga
68125002	C0335555	operador de máquina de fundición al troquel
68125002	C0335555	operador de máquina de fundición a coquilla
42167005	C0335556	operador de horno de colada continua primaria (metales no ferrosos)
42167005	C0335556	operador de máquina de fundición de barra continua (metales no ferrosos)
81223001	C0335557	otro fundidor de metal
81223001	C0335557	otros fundidores de metal
81223001	C0335557	otros vaciadores de metal
81223001	C0335557	otro vaciador de metal
106412004	C0335558	moldeador de metales Y/O armador de machos de fundición
41167007	C0335559	moldeador en mesa (metal)
16288001	C0335560	moldeador en suelos y pozos
40990005	C0335561	moldeador (máquina)
26695003	C0335562	armador de machos de fundición (manual)
40116004	C0335563	armador de machos de fundición (máquina)
10774005	C0335564	otros moldeadores de metal y armadores de machos de fundición
106413009	C0335565	recocedor, templador Y/O endurecedor de metales
1004008	C0335566	recocedor
18042009	C0335567	endurecedor
25865000	C0335568	endurecedor de metales
69796006	C0335569	templador
45664007	C0335570	otros cocedores, templadores y endurecedores de metales
106414003	C0335571	estirador Y/O extruidor de metales
63834007	C0335572	trefilador (manual)
10285006	C0335573	trefilador (de máquina)
29639006	C0335574	estirador de caños y tubos sin costura
31727002	C0335575	operador de moldeadora por eyección (metales)
74847008	C0335576	otro estirador y moldeador de metales
74847008	C0335576	otros estiradores y moldeadores de metales
106415002	C0335577	plateador Y/O recubridor de metales
21682009	C0335578	galvanizador
57094007	C0335579	plateador en baño caliente
80408002	C0335580	operador de máquina recubridora de cables
60647000	C0335581	rociador de metales
14640005	C0335582	otro plateador y recubridor de metales
14640005	C0335582	otros plateadores y recubridores de metales
80418007	C0335584	pavonador de metales
71132000	C0335585	acabador de objetos de fundición
42322006	C0335586	limpiador de metales
13610002	C0335587	otro procesador de metales
13610002	C0335587	otros procesadores de metal
106416001	C0335588	preparador de madera Y/O fabricante de papel
106417005	C0335589	tratador de madera
71979004	C0335590	trabajador en desecación de madera
71979004	C0335590	trabajador en cura de madera
12910007	C0335591	trabajador en tratamiento de madera
112256006	C0335592	otro trabajador relacionado con el tratado de la madera
112256006	C0335592	otros tratadores de madera
106418000	C0335593	aserrador, fabricante de madera terciada Y/O trabajador afín en el procesamiento de la madera
106418000	C0335593	serrador, fabricante de madera terciada y/o trabajador afín en el procesamiento de madera
75788009	C0335594	aserrador (general)
75788009	C0335594	serrador (general)
826002	C0335595	aserrador de cantos
826002	C0335595	serrador de cantos
54814000	C0335596	operador de sierra sinfín
54814000	C0335596	operador de aserradora de banda
54814000	C0335596	operador de sierra cinta
54814000	C0335596	operador de sierra cordón
75607005	C0335597	cortador de revestimientos
24449004	C0335598	operador de máquina revestidora de madera terciada
16007000	C0335599	operador de prensadora de madera terciada
42296000	C0335600	clasificador de madera
106419008	C0335602	preparador de pulpa para papel
19226004	C0335603	esmerilador de madera
58450008	C0335604	cincelador
14320005	C0335605	operador de digestor
40985007	C0335606	operador de blanqueador
15603006	C0335608	otro preparador de pulpa para papel
15603006	C0335608	otros preparadores de pulpa para papel
14486002	C0335609	operador de máquina fabricadora de papel (al agua)
47113009	C0335610	operador de máquina fabricadora de papel (dorso)
85699007	C0335611	operador de calandria (papel)
79606005	C0335612	operador de máquina revestidora
38753001	C0335613	fabricante de papel (manual)
49165001	C0335614	otro fabricante de papel
49165001	C0335614	otros fabricantes de papel
106421003	C0335615	procesador de sustancias químicas Y/O trabajador afín
106422005	C0335616	triturador, moledor Y/O mezclador
11088008	C0335617	operador de triturador (procesos químicos y afines)
65625002	C0335618	molendero (procesos químicos y afines)
48850005	C0335619	operador de máquina mezcladora y revolvedora (procesos químicos y afines)
79515009	C0335620	otro triturador, moledor y mezclador
79515009	C0335620	otros trituradores, moledores y mezcladores
106423000	C0335621	cocinero, asador/tratador de calor afín
106423000	C0335621	cocedor, tostador Y/O tratador de calor afín
13510006	C0335622	cocedor (procesos químicos y afines)
28133000	C0335623	tostador (procesos químicos y afines)
86679008	C0335624	operador de secadora (procesos químicos y afines)
14777008	C0335625	otros cocineros, asadores y tratadores de calor afines
14777008	C0335625	otros cocedores, tostadores y tratadores de calor afines
106424006	C0335626	operador de filtro Y/O separador
38169004	C0335627	operador de prensa - filtro
85634000	C0335628	filtrador de tambor giratorio
20628002	C0335629	operador de separador centrífugo
19404003	C0335630	tratador de petróleo crudo (yacimiento petrolífero)
8885004	C0335631	otros operadores de filtros y separadores
8885004	C0335631	otros operadores de filtros y centrífugas
106425007	C0335632	operador de destilador Y/O reactor
9700008	C0335633	operador de destilador intermitente (procesos químicos, excepto petróleo)
4620003	C0335634	operador de destilador continuo (procesos químicos, excepto petróleo)
9101001	C0335635	operador de convertidor de reactor (procesos químicos, excepto petróleo)
12522002	C0335636	operador de evaporador
9180002	C0335637	operador de extractor (destilación de madera)
91136009	C0335638	otros operadores de destiladores y reactores
106426008	C0335639	trabajador en el refinamiento de petróleo
7618008	C0335640	tratador de desulfuración (refinamiento de petróleo)
66162009	C0335641	bombeador (refinamiento de petróleo)
25337006	C0335642	destilador (refinamiento de petróleo)
4132003	C0335643	controlador (refinamiento de petróleo)
35028009	C0335644	mezclador (refinamiento de petróleo)
28282006	C0335645	operador de planta de parafina
74190006	C0335646	otro trabajador del refinamiento de petróleo
74190006	C0335646	otros trabajadores en el refinamiento de petróleo
30672008	C0335648	operador de blanqueador químico
70242000	C0335649	quemador de coque
86424005	C0335650	productor de gas de hulla
86424005	C0335650	productor de gas de carbón
42015009	C0335651	quemador de carbón
75052007	C0335652	confeccionador de fibra sintética
24014001	C0335653	procesador químico (materiales radiactivos)
20549006	C0335654	otros procesadores químicos y trabajadores afines
106427004	C0335655	hilandero, tejedor, tejedor de punto, tintorero Y/O trabajador afín
106428009	C0335656	preparador de fibra
56990009	C0335657	clasificador de fibra
47651005	C0335658	depurador de lana
80016002	C0335659	mezclador de fibras
79296008	C0335660	selector de fibras
73329002	C0335661	cardador
60207003	C0335662	plegador de fibras
1749003	C0335663	cardador de fibras
40169003	C0335664	estirador de fibras
80792008	C0335665	torcedor de fibras
88963001	C0335666	otros preparadores de fibra
106429001	C0335667	hilandero Y/O devanador
627008	C0335668	hilandero, hilo e hilaza
7062003	C0335669	doblador
7062003	C0335669	retorcedor
72154000	C0335670	torcedor
5215000	C0335671	devanador
39145005	C0335672	otros hilanderos y devanadores
106430006	C0335673	armador de máquina de tejer Y/O preparador de tarjetas de molde
63878003	C0335674	armador de telar
63878003	C0335674	armador de máquina para hilar
5411006	C0335675	armador de máquina de tejer
1599001	C0335676	copista de diseño de Jacquard
1060002	C0335677	cortador de máquina de cardar para tela Jacquard
1060002	C0335677	cortador de carda para tela Jacquard
5363000	C0335678	otros armadores de máquina de tejer y preparadores de tarjetas de molde
106431005	C0335679	tejedor Y/O trabajador afín
57889006	C0335680	urdidor
79276000	C0335681	enhebrador de telar (manual)
623007	C0335682	enhebrador de telar (máquina)
3322008	C0335683	tejedor de géneros (manual)
21132003	C0335684	fabricante de tapices (manual)
1558007	C0335685	tejedor de géneros (máquina, excepto telar de Jacquard)
13688002	C0335686	tejedor de Jacquard
48748009	C0335687	tejedor de encajes (máquina)
737008	C0335688	tejedor de alfombras (manual)
77933000	C0335689	tejedor de alfombras (máquina)
44664003	C0335690	confeccionador de redes (máquina)
12108006	C0335691	examinador de géneros
12108006	C0335691	examinador de telas
12108006	C0335691	examinador textil
17064002	C0335692	reparador de telas
17064002	C0335692	reparador textil
65131000	C0335693	otros tejedores y trabajadores afines
106432003	C0335694	tejedor de punto
89984000	C0335695	operador de máquina de tejer (prendas de vestir)
15464005	C0335696	operador de máquina de tejer (calcetería)
64567005	C0335697	tejedor de punto (máquina manual)
87473007	C0335698	tejedor de punto manual
27554000	C0335699	otro tejedor
27554000	C0335699	otros tejedores de punto
106433008	C0335700	blanqueador, teñidor Y/O tratador de telas
88214005	C0335701	blanqueador textil
4744009	C0335702	teñidor de hilos
60281004	C0335703	teñidor de telas
42297009	C0335704	teñidor de prendas de vestir
87890007	C0335705	lavador textil
75728006	C0335706	desengomador de sedas
31520003	C0335707	carbonizador de lana
49962004	C0335708	encogedor de telas
19709009	C0335709	batanero de telas
41448004	C0335710	impermeabilizador de telas
54671000	C0335711	pesador de sedas
70284008	C0335712	operador de calandria textil
71351000	C0335713	otro blanqueador, teñidor y tratador de productos textiles
71351000	C0335713	otros blanqueadores, teñidores y tratadores de telas
79363008	C0335715	confeccionador de cintas (manual)
79363008	C0335715	confeccionador de trenzas (manual)
67983009	C0335716	confeccionador de cintas (máquina)
67983009	C0335716	confeccionador de trenzas (máquina)
50979008	C0335717	tejedor al crochet (manual)
37319001	C0335718	tejedor al crochet (máquina)
51123003	C0335719	confeccionador de redes (manual)
42469000	C0335720	mezclador de pelambre (máquina)
40900000	C0335721	moldeador de tapas de fieltro
69793003	C0335722	otros hilanderos, tejedores, tejedores de punto, teñidores y trabajadores afines
106434002	C0335723	curtidor, depilador Y/O curador de pieles
106434002	C0335723	tanador, depilador y/o curador de pieles
106434002	C0335723	zurrador, depilador y/o curador de pieles
106435001	C0335724	curtidor Y/O depilador
106435001	C0335724	curtidor/depilador
106435001	C0335724	tanador y/o depilador
106435001	C0335724	zurrador y/o depilador
8967005	C0335725	clasificador de cueros y pieles
11318006	C0335726	depilador
72733000	C0335727	descarnador y depilador de pieles (manual)
79717004	C0335728	descarnador y depilador de pieles (máquina)
69001000	C0335729	hendidor de pieles
22376004	C0335730	curtidor
22376004	C0335730	tanador
22376004	C0335730	zurrador
80864007	C0335731	adobador de cueros
52154001	C0335732	teñidor y manchador de cueros
69598009	C0335733	otro curtidor y depilador
69598009	C0335733	otros curtidores y depiladores
69598009	C0335733	otros tanadores y depiladores
69598009	C0335733	otros zurradores y depiladores
106436000	C0335734	curador de pieles
42103007	C0335735	nivelador de pieles
62190006	C0335736	descarnador de pieles
65182002	C0335737	despinzador y recortador de pieles
74009002	C0335738	teñidor de pieles (manual)
77561003	C0335739	estirador de pieles
77561003	C0335739	atesador de pieles
5070007	C0335740	otro curador de pieles
5070007	C0335740	otros curadores de pieles
106437009	C0335741	procesador de alimentos Y/O bebidas
106438004	C0335742	moledor de granos Y/O trabajador afín
21097008	C0335743	moledor de granos
32744001	C0335744	moledor de arroz
42388008	C0335745	moledor de especias
84134008	C0335746	otros moledores de granos y trabajadores afines
106439007	C0335747	procesador Y/O refinador de azúcar
85525001	C0335748	moledor de caña de azúcar
73493005	C0335749	operador de difusor (azúcar de remolacha)
21198001	C0335750	encargado de carbonatación (refinamiento de azúcar)
84928002	C0335751	operador de cristalizador (refinamiento de azúcar)
85359003	C0335752	operador de máquina de refinamiento continuo de azúcar
72532007	C0335753	otro procesador y refinador de azúcar
72532007	C0335753	otros procesadores y refinadores de azúcar
106440009	C0335754	carnicero Y/O preparador de carne
34317009	C0335755	carnicero, general
69919006	C0335756	matarife
69919006	C0335756	jifero
69919006	C0335756	matachín
39369002	C0335757	cortador de carne
19779008	C0335758	salchichero
11460006	C0335759	otros carniceros y preparadores de carne
55769003	C0335760	cocinero de conservas, general
54533002	C0335761	cocinero de conservas de pescado
6463007	C0335762	cocinero esterilizador
64972008	C0335763	congelador de alimentos
86523001	C0335764	deshidratador de alimentos
56981002	C0335765	encurtidor de alimentos
12539000	C0335766	ahumador de carnes y pescados
19895003	C0335767	otros conservadores de alimentos
106442001	C0335768	procesador de productos lácteos
25553005	C0335769	procesador de productos lácteos (general)
15714002	C0335770	pasteurizador de productos lácteos
85841008	C0335771	mantequero
85841008	C0335771	fabricante de manteca
72136004	C0335772	quesero
72136004	C0335772	fabricante de queso
11324000	C0335773	heladero
11324000	C0335773	fabricante de helado
71237003	C0335774	otro procesador de productos lácteos
71237003	C0335774	otros procesadores de productos lácteos
106443006	C0335775	panadero, pastelero Y/O confitero
106443006	C0335775	panadero, repostero y/o dulcero
71582000	C0335776	hornero de panadería
86519009	C0335777	pastelero
86519009	C0335777	repostero
1078007	C0335778	fabricante de fideos macarrones
7710007	C0335779	fabricante de chocolate
84280000	C0335780	fabricante de dulces
84280000	C0335780	dulcero
80826005	C0335781	otro panadero, repostero y confitero
80826005	C0335781	otros panaderos, pasteleros y confiteros
80826005	C0335781	otros panaderos, reposteros y dulceros
106444000	C0335782	preparador de té, café Y/O cacao
31973006	C0335783	catador de café y té
78526007	C0335784	mezclador de café
88608009	C0335785	mezclador de té
90286001	C0335786	tostador de café
45856003	C0335787	tostador de granos de cacao
29310003	C0335788	otros preparadores de té, café y cacao
106445004	C0335789	cervecero, vinicultor Y/O productor de bebidas
52348005	C0335790	germinador (malteado)
51198004	C0335791	horneador (malteado)
90340000	C0335792	preparador de malta
61545008	C0335793	encargado de fermentación
28990001	C0335794	elaborador de levadura
73963005	C0335795	trabajador vinícola
52696003	C0335796	catador de vinos y licores
52696003	C0335796	catavinos
61162005	C0335797	vinagrero
61162005	C0335797	fabricante de vinagre
85032002	C0335798	prensador de frutas
84851003	C0335799	otros cerveceros, vinicultores y productores de bebidas
28024000	C0335801	prensador de aceites (aceites alimenticios)
18851000	C0335802	operador de máquinas refinadoras (aceites y grasas)
48097005	C0335803	operador de hidrogenación (aceites y grasas)
53334004	C0335804	pescadero
89402006	C0335805	otros procesadores de alimentos y bebidas
106446003	C0335806	tabaquero Y/O elaborador de productos de tabaco
106447007	C0335807	tabaquero
46805000	C0335808	clasificador de tabaco
38402001	C0335809	mezclador de tabaco
15312000	C0335810	operador de acondicionador de tabaco
91383000	C0335811	separador de tabaco (manual)
91040003	C0335812	separador de tabaco (máquina)
4798008	C0335813	operador de máquina cortadora de tabaco
52921002	C0335814	otro preparador de tabaco
52921002	C0335814	otros elaboradores de tabaco
106448002	C0335815	cigarrero
106448002	C0335815	fabricante de cigarros
32501003	C0335816	cigarrero (manual)
32501003	C0335816	fabricante de cigarros (manual)
23429004	C0335817	cigarrera (máquina)
23429004	C0335817	máquina fabricadora de cigarros (máquina)
48013008	C0335818	otro fabricante de cigarros
48013008	C0335818	otros fabricantes de cigarros
106449005	C0335819	fabricante de cigarrillos
1601004	C0335820	máquina fabricadora de cigarrillos (máquina)
85676008	C0335821	otro fabricante de cigarrillos
85676008	C0335821	otros fabricantes de cigarrillos
23982004	C0335823	elaborador de tabaco en polvo
23982004	C0335823	elaborador de rapé
41516000	C0335824	otros tabaqueros y elaboradores de productos de tabaco
106450005	C0335825	sastre, modisto, costurero, tapicero Y/O trabajador afín
106451009	C0335826	sastre Y/O costurero
106451009	C0335826	sastre Y/O modisto
26063000	C0335827	sastre (prendas de vestir hechas a medida)
31766005	C0335828	sastre (prendas de vestir listas para llevar)
83647008	C0335829	costurero
83647008	C0335829	modisto
30966006	C0335830	otros sastres y costureros
30966006	C0335830	otros sastres y modistos
106452002	C0335831	sastre de pieles Y/O trabajador afín
61228002	C0335832	sastre de pieles
112257002	C0335833	modelador de pieles
52465002	C0335834	clasificador de pieles
68155009	C0335835	cortador de pieles
67856009	C0335836	clavador de pieles
84459008	C0335837	otros sastres de pieles y trabajadores afines
106453007	C0335838	sombrerero Y/O fabricante de sombreros
66387005	C0335840	operador de entramadora de sombreros
2317003	C0335841	otros sombrereros
106454001	C0335842	modelador Y/O cortador
91459007	C0335843	modelador de prendas de vestir
72265003	C0335844	modelador de sombreros y gorras
112258007	C0335845	fabricante de prendas de vestir
33444009	C0335846	cortador de prendas de vestir, excepto de cuero
33863003	C0335847	cortador de prendas de vestir de cuero
6539002	C0335847	cortador de cuero
86843003	C0335848	cortador de guantes, excepto de cuero
112259004	C0335849	cortador de guantes de cuero
42870006	C0335850	otros modeladores y cortadores
106455000	C0335851	costurero Y/O bordador
67511006	C0335852	costurero manual y de máquina (general)
45012002	C0335853	costurero manual (excepto prendas de cuero y piel)
31733006	C0335854	costurero manual de prendas de cuero
85247000	C0335855	costurero manual de pieles
82056008	C0335856	operador de máquina de coser
34179008	C0335857	bordador manual
4400005	C0335858	bordador de máquina
82110002	C0335859	otro costurero y bordador
82110002	C0335859	otros costureros y bordadores
106456004	C0335860	tapicero Y/O trabajador afín
44097001	C0335861	tapicero de muebles
47940008	C0335862	tapicero de vehículos
28909007	C0335863	colchonero
91547005	C0335864	otros tapiceros y trabajadores afines
31698005	C0335866	confeccionador de velas de barco, carpas y toldos
17065001	C0335867	paragüero
19098000	C0335868	otros sastres, modistos, costureros, tapiceros y trabajadores afines
106457008	C0335869	zapatero Y/O confeccionador de productos de cuero
106458003	C0335870	zapatero Y/O zapatero remendón
84943000	C0335871	zapatero (general)
34422008	C0335872	fabricante de calzado ortopédico
4572004	C0335873	zapatero remendón
39923005	C0335874	otros zapateros y zapateros remendones
106459006	C0335875	cortador, ahormador, costurero de zapatos Y/O trabajador de un área relacionada
6036000	C0335876	modelista de calzados
38557002	C0335877	cortador de cuero (a máquina)
38557002	C0335877	Clicker cutter (machine)
38557002	C0335877	máquina recortadora (machine)
38557002	C0335877	máquina recortadora
61631007	C0335878	cortador de calzados (manual)
58435004	C0335879	elaborador de cabezadas
112260009	C0335880	prensador de suela
81149001	C0335881	armador de suela
43235008	C0335882	ahormador de zapatos
74892001	C0335883	costurero de calzados (máquina)
88467008	C0335884	ribeteador de calzado
14000000	C0335885	otros cortadores, ahormadores, costureros de zapatos y trabajadores de áreas relacionadas
106460001	C0335886	confeccionador de productos de cuero
40878007	C0335886	confeccionista de artículos de cuero
40878007	C0335886	confeccionista de artículos de cuero (general) (concepto no activo)
69638004	C0335888	talabartero y guarnicionero
69350001	C0335890	costurero de cueros (manual)
6446008	C0335891	costurero de cueros (máquina)
42422005	C0335892	armador de productos de cuero
24980000	C0335893	otro talabartero
24980000	C0335893	otros elaboradores de productos de cuero
24980000	C0335893	otro elaborador de productos de cuero
106461002	C0335894	ebanista Y/O carpintero afín
106461002	C0335894	ebanista y/o tallador afín
31682003	C0335895	ebanista
31682003	C0335895	fustero
47385002	C0335896	otro ebanista
47385002	C0335896	otros ebanistas
47385002	C0335896	otros fusteros
106462009	C0335897	operador de máquina de carpintería
76997006	C0335897	operador de máquina de carpintería (general)
76997006	C0335897	operador de máquina de carpintería (general) (concepto no activo)
2635003	C0335898	ajustador de máquina de carpintería (general)
83332009	C0335898	ajustador y operador de máquina de carpintería (general)
83332009	C0335898	ajustador y operador de máquina de carpintería (general) (concepto no activo)
65947004	C0335901	aserrador de precisión
65947004	C0335901	serrador de precisión
751008	C0335902	tornero de madera
751008	C0335902	torneador de madera
25034005	C0335903	ajustador y operador de torno para madera
27226008	C0335904	ajustador y operador de máquina para moldear madera
40221005	C0335905	ajustador y operador de guimbarda
73134006	C0335906	ajustador y operador de garlopa
27324009	C0335907	ajustador y operador de broca y máquina de tallar
74620001	C0335908	otro operador de máquina de carpintería
74620001	C0335908	otros operadores de máquina de carpintería
65763000	C0335910	constructor de carrocerías
30847005	C0335911	carretero
28433008	C0335912	tonelero
28433008	C0335912	barrilero
43888009	C0335913	carpintero modelador
40391003	C0335914	modelista de madera
46821005	C0335915	tallador de madera
53905002	C0335916	revestidor
43729007	C0335917	ebanista de muebles
11947005	C0335918	confeccionador de pipas
23249006	C0335919	incrustador de marquetería
23249006	C0335919	inscrustador de taracea
23249006	C0335919	incrustador de taracea
41089009	C0335920	otros ebanistas y trabajadores afines
106463004	C0335921	picapedrero Y/O cantero
59129002	C0335922	picapedrero y cincelador
23274009	C0335923	clasificador de piedras
68679005	C0335924	lapidario
62993007	C0335925	tornero de piedra
59090006	C0335926	grabador de letras sobre la piedra (manual)
14475004	C0335927	cantero (manual)
5030000	C0335928	grabador y preparador de monumentos
46306008	C0335929	otros picapedreros y canteros
46306008	C0335929	otros talladores de piedra
106464005	C0335930	herrero, tallador de herramientas Y/U operador de herramientas eléctricas
106464005	C0335930	herrero, fabricante de herramientas y/u operador de herramientas eléctricas
106465006	C0335931	herrero, tenacero Y/O forjador
67206005	C0335932	herrero (general)
44019004	C0335933	tenacero
21274002	C0335934	operador de martillo de fragua
78600006	C0335935	operador de forja
78600006	C0335935	forjador
58174003	C0335936	otro herrero, tenacero y forjador
58174003	C0335936	otros herreros, tenaceros y forjadores
106466007	C0335937	fabricante de herramientas, moldes metálicos para fundición Y/O metalúrgico
106466007	C0335937	fabricante de herramientas, metalista Y/O metalero
8861007	C0335938	tallador de herramientas y troquelista
60565008	C0335939	armador de calibres y manómetros
60084002	C0335940	fabricante de moldes de metal para fundición
60084002	C0335940	fabricante de placas para fundición
60084002	C0335940	metalista (fundición)
84404009	C0335941	marcador de metales
84404009	C0335941	metalero
19459004	C0335942	otro fabricante de herramientas, moldes metálicos para fundición Y/O metalúrgico
19459004	C0335942	otros fabricantes de herramientas, metalistas Y/O metaleros
308325002	C0335943	fijador de herramientas mecánicas
106467003	C0335943	operador de máquina - herramienta
76082006	C0335944	ajustador de máquina para el trabajo de metales (general)
40850006	C0335945	ajustador y operador de máquina para el trabajo de metales (general)
5554003	C0335946	tornero y ajustador de torno
64513004	C0335947	ajustador y operador de fresadora
26172006	C0335948	ajustador y operador de máquina aplanadora
82202005	C0335949	ajustador y operador de barreno
79266003	C0335950	ajustador y operador de taladro
32925004	C0335951	ajustador y operador de moledora de precisión
70364007	C0335952	ajustador y operador de máquina pulidora
70439008	C0335953	ajustador y operador de máquina de control numérico
68370001	C0335954	otros ajustadores y operadores de herramientas eléctricas
21073004	C0335956	operador de herramienta eléctrica (general)
106468008	C0335956	operador de herramienta eléctrica
106468008	C0335956	operador de herramienta eléctrica (concepto no activo)
39358000	C0335957	tornero
43986009	C0335958	operador de fresadora
61822009	C0335959	operador de cepilladora
61822009	C0335959	Planing-machine operator
112261008	C0335960	operador de barreno
19623003	C0335961	operador de taladro
19623003	C0335961	taladrador
66341004	C0335962	operador de moledora de precisión
54105007	C0335963	operador de máquina pulidora
82387004	C0335964	operador de máquina aserradora de metales
82387004	C0335964	serrador de metales
43455007	C0335965	operador de máquina de transferencia automática
41134008	C0335966	otro operador de herramientas eléctricas
41134008	C0335966	otros operadores de herramientas eléctricas
106469000	C0335967	moledor de metales, pulidor Y/O afilador de herramientas
58957004	C0335968	operador de máquina esmeriladora y pulidora
64448008	C0335969	afilador de herramientas, herramientas eléctricas
79465002	C0335970	afilador de instrumentos cortantes
45121004	C0335971	reparador y afilador de sierra
26750003	C0335972	afilador de máquina de cardar tejidos
26750003	C0335972	afilador de carda de tejidos
5199004	C0335973	otros moledores de metal, pulidores y afiladores de herramientas
48258009	C0335975	armero
48258009	C0335975	escopetero
56266000	C0335976	cerrajero
57175004	C0335977	hilandero de metal
53887009	C0335978	moldeador de metales (manual)
31010003	C0335980	operador de máquina para doblar metales
34594004	C0335981	operador de tijera eléctrica
10014006	C0335982	otros herreros, fabricantes de herramientas y operadores de herramientas eléctricas
106470004	C0335983	ajustador de maquinaria, montador de maquinaria Y/O armador de instrumentos de precisión, excepto eléctricos
106471000	C0335984	ajustador Y/O montador de maquinaria
60126000	C0335985	ajustador de maquinaria (general)
82092007	C0335986	ajustador y montador de maquinaria (general)
8320002	C0335987	ajustador y ensamblador de motor de combustión interna (excepto motores de aeronaves y barcos)
46603009	C0335988	ajustador y ensamblador de motor de aeronave
16895004	C0335989	ajustador y ensamblador de motor de barco
75423003	C0335990	ajustador y ensamblador de turbinas (excepto de aeronaves e hidráulicas)
21022007	C0335991	ajustador y ensamblador de máquina metalúrgica
21022007	C0335991	ajustador y montador de máquina de metalistería
31917003	C0335992	ajustador y montador de maquinaria de minería
1120001	C0335993	ajustador y montador de maquinaria de impresión
88271008	C0335994	ajustador y montador de maquinaria textil
30218005	C0335995	ajustador y montador de maquinaria de carpintería
9171002	C0335996	ajustador y montador de maquinaria agrícola
79462004	C0335997	ajustador y montador de maquinaria removedora de tierra
37807000	C0335998	ajustador y montador de maquinaria de oficina
41257008	C0335999	montador e instalador de maquinaria
160039003	C0335999	instalador/armador de maquinaria
29739000	C0336000	instalador planificador y mecánico de refrigeración y acondicionamiento del aire
73240007	C0336001	ajustador y montador de armazones de aeronaves
30934001	C0336002	otros ajustadores de maquinaria y montadores de máquinas
106472007	C0336003	fabricante de relojes pulsera y de bolsillo, relojes en general Y/O instrumentos de precisión
30790001	C0336004	armador de relojes pulsera y de bolsillo, y relojes en general
32136005	C0336005	relojero
10773004	C0336006	armador y reparador de instrumentos de precisión
10773004	C0336006	fabricante y reparador de instrumentos de precisión
31536001	C0336007	fabricante y reparador de instrumentos ópticos
74888008	C0336008	ensamblador de instrumentos de precisión
70678002	C0336009	fabricante y reparador de aparatos ortopédicos
59317003	C0336010	fabricante y reparador de prótesis dentales
52849008	C0336011	otros fabricantes de relojes pulsera y de bolsillo, relojes en general e instrumentos de precisión
106473002	C0336012	mecánico automotriz
106473002	C0336012	mecánico automotor
77215004	C0336012	mecánico de automóvil
77215004	C0336012	mecánico de automóvil (concepto no activo)
15980009	C0336014	mecánico de camiones
15980009	C0336014	mecánico de autocamiones
34572007	C0336015	mecánico de motocicletas
26687002	C0336016	otro mecánico de vehículo automotor
26687002	C0336016	otros mecánicos automotores
26687002	C0336016	otros mecánicos automotrices
16414008	C0336018	mecánico aeronáutico (general)
36581003	C0336019	mecánico de servicio de motor de aeronave
106474008	C0336019	mecánico aeronáutico
88493001	C0336020	otro mecánico aeronáutico
88493001	C0336020	otros mecánicos aeronáuticos
49016009	C0336022	mecánico de maquinaria, general
49016009	C0336022	mecánico de maquinaria (general)
74458008	C0336023	mecánico de motor de pistones a vapor
74458008	C0336023	mecánico de máquina alternativa a vapor
73175004	C0336024	mecánico de motores diesel (excepto de vehículo automotor)
43573008	C0336025	mecánico de turbinas (excepto de aeronaves e hidráulicas)
3317008	C0336026	mecánico de máquina metalúrgica
3317008	C0336026	mecánico de herramienta eléctrica de metalistería
6275004	C0336027	mecánico de maquinaria de minería
56279009	C0336028	mecánico de maquinaria de impresión
61331003	C0336029	mecánico de maquinaria textil
21463009	C0336030	mecánico de maquinaria de carpintería
18308005	C0336031	mecánico de maquinaria agrícola
58464008	C0336032	mecánico de maquinaria removedora de tierra y para la construcción
38009003	C0336033	mecánico de máquinas de oficina
50469002	C0336034	mecánico de mantenimiento de planta
70742001	C0336035	reparador de bicicletas
63723003	C0336036	aceitador y engrasador (excepto motores de barcos)
65715003	C0336037	inspector y evaluador de productos mecánicos
21364002	C0336038	otros ajustadores de maquinaria, montadores de máquinas y fabricantes de instrumentos de precisión (excepto eléctricos)
106475009	C0336039	instalador eléctrico Y/O trabajador afín en electricidad Y/O electrónica
53993000	C0336042	montador de motores y generadores eléctricos
11125006	C0336043	instalador de transformadores eléctricos
14868006	C0336044	instalador de dispositivos de distribución y mecanismos de control eléctricos
